"residuals....resid.lotSF_lm3."	"standardized.residuals"	"studentized.residuals"	"cooks.distance"	"dfbeta.(Intercept)"	"dfbeta.sq_ft_lot"	"dfbeta.square_feet_total_living"	"dfbeta.bath_full_count"	"dffit"	"leverage"	"covariance.ratios"
-43268.6633030365	-0.120508119504411	-0.120503482958187	4.23729792076037e-07	1.66644291351729	2.65760017701172e-05	-0.00230554653673865	0.127317935413284	-0.00130184052283163	0.00011669861124907	1.0004246012162
-32183.3408251728	-0.0896349114666527	-0.0896314400633284	2.64390028074971e-07	-2.86559090078883	1.42174093662252e-06	0.00227967855979907	-3.02969772733495	-0.00102833758998674	0.000131611401149499	1.0004415495224
-125169.084186748	-0.348611413320193	-0.348599456856738	3.7833566061209e-06	-9.96246117867753	3.15934324608989e-05	0.00747650086735524	-10.7997424521379	-0.00389003706512779	0.000124508783446931	1.00039897997456
3612.08594461518	0.01006048523231	0.0100600924914882	5.05357676613957e-09	0.481814791651231	-1.66784098908657e-07	-0.000403419615417282	0.45906480262495	0.000142171476902844	0.000199679864926368	1.00051214068029
-64208.3334221801	-0.17884262355871	-0.178835864516678	2.28878038442157e-06	-11.1511355578319	-5.99082457209247e-06	0.00965793360947712	-10.1185379583271	-0.00302562878545409	0.000286152640279214	1.00058871844269
-186646.237662245	-0.519851949708986	-0.519837138378319	1.33640414573201e-05	-24.619292425884	1.91828241614168e-05	0.0204685956013537	-23.472542569105	-0.00731116405139322	0.000197766420898974	1.00042581137882
-92041.0769972328	-0.256342075316214	-0.256332724839458	1.56727991815217e-06	-2.71955399384648	3.95349710456253e-05	0.00106486304137972	-4.45277837608404	-0.00250372968371719	9.53949394765614e-05	1.00038729225999
17601.5151069576	0.0490286723192448	0.0490267627471999	2.28615122411504e-07	-6.58854233064375	-1.26037783627925e-05	0.000857554023679938	3.35657258119596	0.000956237030288636	0.000380276507727737	1.00069217888546
65547.6916044165	0.182561913039066	0.18255502301316	1.35414889537496e-06	-5.61277856836541	1.70031266091248e-05	0.00568027109319857	-2.25785905720314	0.00232727023276499	0.000162493307778465	1.00046454618163
124002.820369267	0.345359983962204	0.345348108591473	3.15355442685992e-06	7.17472941182213	-3.50994666353793e-05	-0.00487935601291933	8.68106690892591	0.0035515278726702	0.000105747561914221	1.00038091429682
6173.21456351167	0.0171938133201397	0.0171931422392385	1.4754639467582e-08	0.824765206540574	-2.43176034034283e-08	-0.00069368027001814	0.786591948449569	0.000242927871863019	0.00019959859768653	1.00051199860299
63569.0654498375	0.177045943641304	0.177039248082076	8.17994168693209e-07	3.65511924315811	-1.50058232283754e-05	-0.00251458411463301	4.44522267942272	0.00180879219339978	0.00010437413893191	1.00040701372948
-111030.846742553	-0.309230453139759	-0.309219534587847	2.3248490596852e-06	2.76363564016895	-2.00911552497008e-05	-0.00350640519195758	-1.15190526179122	-0.0030493834704002	9.72406842470214e-05	1.00037979279087
-76590.3980258766	-0.213316707014309	-0.213308757671872	1.73187954434868e-06	-8.00146436975381	5.70416068187794e-06	0.00648779654255065	-8.07916400563603	-0.00263191980745848	0.000152216531120866	1.00045045867418
-353413.107228992	-0.984289773231235	-0.98428857520526	2.54681931048258e-05	-21.566509970098	4.66053517942006e-05	0.0155516777397544	-25.786999859884	-0.0100931919842558	0.000105139647310036	1.00011488896116
-194029.681661091	-0.540387786168953	-0.540372849090847	6.67889309570227e-06	-4.64700603924401	6.8192180729122e-05	0.00141817677013316	-8.64055039778623	-0.00516856803101829	9.14773772343078e-05	1.00031266473392
-94594.6310181466	-0.263468958111516	-0.263459385775749	3.63489809796325e-06	-31.1451476184161	3.24025349303799e-05	-0.002496253648439	16.2763631754897	-0.00381294320809223	0.000209412387072406	1.00050022010619
-39434.2189521686	-0.109834743449209	-0.109830507018813	6.80740540910784e-07	-5.78953987393366	-8.6838565985357e-09	0.0049132375214503	-5.41256566688776	-0.00165007639617664	0.000225664950261388	1.00053440671175
-95455.8557825092	-0.26587016649402	-0.26586052011069	4.0323818582636e-06	-13.7411750064955	-5.89549541361543e-05	0.0123193675350752	-13.1355325582818	-0.00401601257733532	0.000228130494216974	1.00051855465455
-85357.7388654643	-0.237744890199026	-0.237736132798997	3.30621587886493e-06	-35.2090971642925	-3.99425423093166e-05	0.00509126433883449	9.12982048227933	-0.00363646658863448	0.000233919923714374	1.00052877472127
235947.932021581	0.657358463289617	0.657343888550784	8.39080173100572e-05	-133.499749219803	-0.000142249571902394	0.052800834832446	11.5702564192956	0.0183198577056227	0.000776107254734276	1.00095423895245
-86663.5334848431	-0.241371011127287	-0.241362136529123	2.09481247381142e-06	6.43194618620944	2.83389542606385e-05	-0.00718328949107981	2.45442614674727	-0.00289458697211886	0.000143804496271533	1.0004380558155
44217.5939746232	0.123156286848004	0.123151551516041	7.68249656311113e-07	16.0899086662277	-5.83136672881262e-06	-0.000351769593094859	-6.4327263892719	0.00175292963850634	0.000202563509094369	1.00051031833846
-210182.693774781	-0.585449083319403	-0.585434060235269	2.94774555760814e-05	-46.6968864306048	0.000138882647814657	-0.0270675829930432	53.1702678477537	-0.0108583502920256	0.000343892217858381	1.00054939115111
-47116.4158067568	-0.131230310028233	-0.13122527477451	8.80810996735324e-07	-17.2919660504113	1.05992039142495e-05	0.000460046386297999	6.76267991331255	-0.00187695860935857	0.000204543446089576	1.00051165786168
-16455.4263468172	-0.0458303631243406	-0.0458285775774355	6.44994007275673e-08	0.75302333368314	1.02865509722825e-05	-0.000988802551207941	0.137767230658979	-0.000507914855240688	0.00012281622169636	1.00043460354307
-22632.1127064226	-0.0630322836709713	-0.0630298325468882	9.35750305449793e-08	-0.701669578465414	8.57238773024933e-06	0.000305431564594213	-1.12400395692682	-0.000611776929995473	9.42004488757738e-05	1.00040538751707
-75046.5485479382	-0.209010892718552	-0.209003088995997	1.041569702618e-06	-2.21781001712499	3.21570491243853e-05	0.000869510485265592	-3.63122267346331	-0.00204107023599047	9.53606215150919e-05	1.0003941399137
-27041.9703982702	-0.0753195781335317	-0.0753166541945094	3.40044508929715e-07	-4.14719300208675	2.56789833277512e-07	0.00352937480822208	-3.84217050305742	-0.00116622143367121	0.000239704333260222	1.00055045404444
23242.4457791312	0.0647366293372644	0.0647341124869747	2.44978631712192e-07	9.71469885538936	-2.4481045323491e-06	-0.00135050605034943	-2.44479607069629	0.00098986783638129	0.000233768770879814	1.00054497701526
-41565.1663180223	-0.115771197133737	-0.115766737781874	8.25848300706896e-07	-17.8938876940578	-1.62131541788269e-08	0.0029455318280146	3.96764026585074	-0.00181745391224702	0.00024640652064921	1.00055474594662
-28761.4103588364	-0.080106975138206	-0.0801038676773589	3.15247119158445e-07	-3.78057850392891	2.14934118537452e-06	0.00315128419059574	-3.61048601430746	-0.00112289387189611	0.000196464967120355	1.0005069498571
-62999.5104728595	-0.17547184420258	-0.175465204371699	1.8711129429526e-06	-26.8495712491601	8.88229333422235e-06	0.00411153791255956	6.25138064950728	-0.00273566908840216	0.000243018624669371	1.00054592176641
362458.456965577	1.00947455367802	1.00947530407943	2.30549391720882e-05	4.30277837043719	-0.000134001489793218	0.00146196931731247	12.8608824234833	0.00960311896172636	9.04886105486681e-05	1.00008454941387
-68363.3805499782	-0.190417436420026	-0.190410271701483	2.74282817078813e-06	10.6861342732427	-2.40413947144208e-06	-0.0105544231444572	6.0072344374435	-0.00331217256150053	0.000302491917043118	1.00060373654396
71050.075890502	0.197882847013583	0.197875423792956	1.17740711398421e-06	-3.3079145283952	-3.87774001211662e-05	0.00425666004955831	-0.61424123981302	0.00217008643053908	0.000120259146053319	1.00042046605116
-72873.907276455	-0.202987034769397	-0.2029794362889	3.73663745980611e-06	22.3905637617346	3.6135591472051e-05	0.00113824813147151	-17.5927881331586	-0.00386593208190821	0.000362615901612035	1.00066237317376
-1705.35327562222	-0.00474954644626644	-0.00474936101907714	5.27000524165203e-10	-0.019445626296747	7.87961917557501e-07	-9.42660280751149e-06	-0.0592839545309142	-4.59111914757621e-05	9.34385690039885e-05	1.00040585961711
-162649.516392709	-0.453412103549655	-0.453398040542633	0.000100178703553081	15.2112258304736	-0.000935262081023964	0.0463461641066087	-69.3019272988408	-0.0200172415056801	0.00194537572020228	1.00219781352651
-65048.8420118084	-0.181184421745832	-0.181177580163319	2.4114891752686e-06	9.58284882378221	5.14837263563109e-05	-0.0101219690628101	5.49708473880453	-0.0031056767774388	0.000293748736596211	1.00059605775854
42815.8606105362	0.119246766233618	0.11924217681007	4.00202545027968e-07	-1.01670202683296	2.75317489401423e-05	0.00107937097881088	0.560103205474972	0.00126518258067296	0.000112563536152447	1.00042055841268
-25080.1249989104	-0.0698525492370276	-0.0698498353661358	1.97052985823419e-07	-2.76349003186602	3.24710153549599e-06	0.00224072794520528	-2.74658155580036	-0.00088777851864822	0.000161513318709931	1.00047245535189
-101440.561373967	-0.282520286144698	-0.282510136365146	1.88437261325017e-06	-0.415518159872317	4.9165361009978e-05	-0.00127024034205526	-2.96640422655669	-0.00274535041139124	9.44248905358983e-05	1.00038191416935
-115900.419698349	-0.322792710944231	-0.322781421544281	2.54591891412852e-06	-4.11553840846757	5.0495769228921e-05	0.00196957825455346	-6.11771885967761	-0.00319107557701436	9.77270244967847e-05	1.00037760114798
-414729.003022886	-1.15508734102184	-1.15510241476317	5.05842987493212e-05	-42.5948524060813	7.723220438519e-05	0.0339226957275377	-43.0175202080267	-0.0142247135640938	0.000151628284039588	1.00004724260618
491555.34057636	1.36995682472321	1.37000372519012	0.000685391276310097	-348.53637032566	-0.000531834789947071	0.177505118548172	-29.010447492998	0.0523617496212302	0.00145864919780322	1.00118654216414
385649.948906659	1.07406508990905	1.07407153200147	2.63443061118989e-05	3.59519124077125	-0.000154088118764859	0.002593857225543	12.9071027682814	0.0102654025019548	9.13368194517998e-05	1.00004335919195
-40208.6573861099	-0.111992619971566	-0.111988302402669	7.55941461114413e-07	-6.19671806476042	-8.3157057105188e-07	0.00528967318778943	-5.74028219434778	-0.00173883084367684	0.000241026424665016	1.00054963051399
-106912.000972616	-0.29777861030045	-0.297768015287482	5.05926318705454e-06	-15.8300223028182	-1.11148539249405e-06	0.0134562743224375	-14.7780197369447	-0.00449840112688561	0.000228171375893399	1.00051297534539
-142487.472618475	-0.396858424235366	-0.396845370273501	7.51336019648554e-06	-18.3521024252947	8.32785604011979e-07	0.0153769920072441	-17.6457616691621	-0.00548192153428007	0.000190783200392367	1.00045405475125
-57736.519211104	-0.160801580721926	-0.160795465042786	6.61724835218015e-07	-2.8303208258946	2.14347847315726e-05	0.00174297437218337	-3.64228899292995	-0.00162686754486409	0.000102355773278703	1.00040670913454
18093.5766028519	0.0503947458812445	0.0503927833704847	1.26755214358537e-07	2.41661387356131	-2.20623365132394e-07	-0.0020307475432163	2.30432350707567	0.000712026241521047	0.000199603710724	1.00051130249327
-233792.96977933	-0.65113604071156	-0.651121396953231	1.11289725676141e-05	9.06448689352817	-1.02524624338443e-05	-0.0107430401521428	0.114847449501853	-0.00667187290107115	0.000104984696650525	1.00028494924335
-27581.4133936764	-0.0768188908353908	-0.0768159093764699	2.31190186507045e-07	-2.93327333796165	4.87679948807194e-06	0.00235164384013581	-2.93661111380425	-0.000961607489912935	0.000156684223545899	1.00046730394223
82821.2282468631	0.230722655024558	0.230714126659047	8.03621596428908e-06	-14.3417864124509	0.0001984730264976	0.0118233361911873	-7.52874278406694	0.00566943449685852	0.00060348841651175	1.00089979030992
27740.4640698347	0.0772594495041126	0.0772564511511745	1.40189047394933e-07	0.861341853351488	-1.02516045234342e-05	-0.000378507890041091	1.37969603255141	0.000748807495810219	9.39355666844841e-05	1.00040449885537
54010.2709923024	0.150424801612232	0.15041906162195	6.67013852842331e-07	3.98263378802389	-1.21389637692494e-05	-0.00295189961808246	4.43111194396902	0.00163335599214459	0.000117897540411479	1.00042326815999
-100821.633713261	-0.28079731297154	-0.280787214451427	1.97254492795706e-06	1.30696864755196	5.43994796517328e-05	-0.00291137241398542	-1.64791224623094	-0.0028088453502055	0.000100059318944882	1.0003878545739
27010.1354693928	0.0752258194193669	0.0752228990786463	1.47745460381068e-07	1.55022220831543	9.02543705248673e-06	-0.00124301953241364	1.94851347077013	0.000768723589735343	0.000104422702846238	1.00041508822232
-73245.1460402304	-0.203994076898731	-0.203986443985273	1.01668201682972e-06	0.843364607550588	3.59067814271309e-05	-0.00197567672942576	-1.29055440731316	-0.00201653756245939	9.77164268970097e-05	1.00039714427355
-190247.732211374	-0.529942195160621	-0.529927315500667	2.9598251357434e-05	-36.1927993388794	0.000154788611642766	-0.0304388276000708	52.7648994760525	-0.0108805494838693	0.000421391720110464	1.00064631559556
-48871.9867612832	-0.136123535930534	-0.136118319877907	1.18922992132881e-06	-7.87979176718011	-1.18281020428294e-05	0.00687449778301608	-7.27911373742233	-0.00218095280463429	0.000256653917588083	1.00056339955352
-91277.7196199775	-0.254229842716092	-0.254220558582607	3.29368354305044e-06	-31.6237797313116	2.35770739925875e-05	-0.000872426606553866	14.5072643801063	-0.00362956911250707	0.00020379817292239	1.00049609658175
145885.27683523	0.406303184439886	0.406289940134774	4.04346937901348e-06	-2.67746081597152	-6.13671270014389e-05	0.00473780398252495	1.86977585292428	0.00402154486363981	9.79650466911395e-05	1.00035881524647
11338.1437326028	0.0315787167521773	0.0315774850881008	4.02220924083981e-08	-0.572868099330755	1.17403057804287e-05	0.000514492843587783	-0.0594366376905259	0.000401093280455339	0.000161311612576676	1.00047346660446
-518957.560381286	-1.44596604721991	-1.44602763500255	0.0005027655896079	312.591061124597	0.000726936748540799	-0.138345876086528	-9.7374961416236	-0.0448467799930476	0.000960930148312274	1.00062084942014
-39778.1894223824	-0.110785261844975	-0.110780989659153	2.75390271573373e-07	-0.382086179823274	1.36741120071704e-05	-0.000231636291805277	-1.34859201132564	-0.00104951232934773	8.97440431640397e-05	1.00039833543926
-118614.835619848	-0.330351922156321	-0.330340432055103	2.55549541632209e-06	-3.24012031037438	4.70568183005702e-05	0.001173206788602	-5.55734875531246	-0.00319707219312576	9.36571083295128e-05	1.00037198667611
-115639.408972698	-0.322081112912314	-0.322069842629767	5.0053984619076e-06	-15.0246980764906	2.26934686171478e-06	0.0125816060337357	-14.4115184226123	-0.00447439299552521	0.000192967565564461	1.0004730394348
24502.9793818243	0.0682429849064274	0.0682403329772217	1.15986266716617e-07	1.1486974712892	-7.86011959390751e-06	-0.000705573509441741	1.51173329975007	0.000681108662155938	9.961099308249e-05	1.00041058706157
40916.9858323468	0.113956891224336	0.113952499902849	2.91120144438857e-07	1.29290987047208	8.64110488461066e-06	-0.000852347463137661	2.14714791007806	0.001079069429238	8.9662763775864e-05	1.00039803140347
-247160.57677322	-0.688456155167105	-0.688442015851856	4.34433849145967e-05	85.9295921763811	0.000163948711169369	-0.00582212464418846	-52.0787004188068	-0.013182048471666	0.000366498225271696	1.0005310097329
-70146.1307707763	-0.1953627611726	-0.195355424930102	9.0416283747724e-07	-2.07973341485899	2.87276676097295e-05	0.000834243925363268	-3.40445948384724	-0.00190167813542753	9.47505900220241e-05	1.00039525399687
1579.29084538405	0.00439853118360834	0.00439835945986533	6.25251493162073e-10	0.133507094483626	-3.5223408034985e-07	-0.000102062986447524	0.142252293471183	5.00081062641915e-05	0.000129253776337916	1.00044169499549
-35965.8510373818	-0.100170959724776	-0.100167088099248	3.92868477291851e-07	-3.82628965606263	6.09614497671956e-06	0.00307077422038751	-3.83135612540778	-0.00125353597316512	0.000156586924878262	1.00046591509848
41219.859532583	0.11480781642198	0.114803393182631	7.20300526009434e-07	16.418488261601	-8.16447446715275e-06	-0.00160451704819487	-4.95302734623567	0.00169734501449465	0.000218542490061284	1.00052692978038
-118664.563450801	-0.330507590288696	-0.330496096100523	5.39614548036219e-06	-15.670981795114	8.50662056819263e-06	0.0130730602141793	-14.9519207270086	-0.00464575942523121	0.000197558153670195	1.00047591476308
-168585.449613971	-0.469525268003155	-0.469510977832706	5.42978094035579e-06	2.53705961650198	8.06147226472527e-05	-0.00507321453521864	-2.53571841234636	-0.00466023623036977	9.85102853256217e-05	1.00034206021046
-168675.18304554	-0.469775038751721	-0.469760745282226	5.40156051361929e-06	2.52379535680872	7.77766748140447e-05	-0.00502930023039931	-2.55949700710587	-0.00464811007644783	9.78941739561404e-05	1.00034137052625
-88604.1767534072	-0.246790332815563	-0.246781284451274	3.95952213641423e-06	-14.4071899367659	-3.45580035396417e-06	0.0123681594012304	-13.2147883207319	-0.00397956369291959	0.000259976180191043	1.00055348188262
-10725.2412497413	-0.0298728072608862	-0.0298716420101084	5.28951172512995e-08	-4.52802457568496	-1.68243936829961e-07	0.000679744277420659	1.0893857650153	-0.000459960827742394	0.000237039403035953	1.00054928097241
493457.484818817	1.37462198457089	1.37466973201885	0.000252543679189932	-111.492346318794	-0.000453148052740117	0.11326407681972	-70.7809011532547	0.0317843498399369	0.000534315547522198	1.0002566163629
-16748.4389782387	-0.0466459527538455	-0.0466441355689882	5.54752000151745e-08	0.29767192889756	9.08749260274585e-06	-0.000558467009340649	-0.213680327396243	-0.000471045126535696	0.00010197333975745	1.00041372590971
-88037.6003345802	-0.24519232703952	-0.245183329739151	1.46677716028801e-06	0.605514907601619	4.59040252542246e-05	-0.00203006946318908	-1.84349938418155	-0.00242212263592988	9.75816142282059e-05	1.0003912272248
-35731.1113602092	-0.0995174171275413	-0.0995135702545235	4.00050495991418e-07	-3.93642863251549	4.75539471866285e-06	0.00319022441615152	-3.91198858298975	-0.00126494200415068	0.000161549808302344	1.00047092187614
-28549.0742439715	-0.0795158661836516	-0.07951278135984	3.22331838417794e-07	-9.79094900343253	6.86158999879664e-06	-0.000359203444658492	4.60976840378321	-0.00113544146327091	0.000203876447138146	1.0005143960913
-120281.798131279	-0.334999649196738	-0.334988037884462	3.48250143365882e-06	-9.5865579466435	2.77792871073843e-05	0.00722632643562377	-10.398149204078	-0.00373216292579889	0.000124110546177034	1.00040148898889
-71730.9325674324	-0.199797592641264	-0.199790103531792	3.0468533908996e-06	-33.7278641947841	-1.57133964560782e-06	0.00772409551318398	4.72653530345111	-0.0034909167746206	0.000305209800632911	1.000605312991
566896.912929964	1.57964461189166	1.57973684261484	0.00068355337574252	-18.5303716276769	0.0028546547145005	-0.00967847004896221	13.6659252141162	0.0522927604681995	0.00109455609281009	1.00062827040473
83174.8173661115	0.231651420860436	0.231642862047969	1.58317118932794e-06	6.13081020669986	-1.91615472102286e-05	-0.00453830300836471	6.82018904550207	0.00251638963978886	0.000117995836823712	1.00041366936245
-520.687788558097	-0.00145026451958134	-0.00145020789860139	1.26758345550578e-10	-0.0802060886818808	-3.04015931823605e-09	6.83743412303335e-05	-0.0742744358371702	-2.25165226434624e-05	0.000241011311840772	1.00055353423568
-33333.6272680141	-0.0928457855303726	-0.0928421918992874	6.16715735272879e-07	-5.78742488386983	-2.78200610551435e-06	0.005008587716103	-5.25046359989321	-0.00157056422443316	0.000286085843224422	1.0005959532878
-2358.85088103344	-0.00657009850373416	-0.00656984200560167	2.67926389626773e-09	-1.01950267615464	-2.34135448035731e-07	0.000173540791588615	0.221249339526904	-0.000103519171214101	0.000248212649689204	1.00056072851627
-50012.2543156242	-0.139297797955723	-0.139292465024419	1.12451752359313e-06	-20.8462927742387	-7.05510216157231e-06	0.00299482555718695	5.2537793179379	-0.00212078421561946	0.000231759237466203	1.00053821186942
-64257.0957897074	-0.178964877481056	-0.178958114124276	1.07775611032538e-06	4.1963528644261	-1.59493134262132e-05	-0.00437307533005426	1.24585204557836	-0.00207622219596742	0.00013458182650429	1.00043702431461
-89811.2377669203	-0.250132380787994	-0.250123226107631	1.56652495232314e-06	1.16514046699326	4.86364101525174e-05	-0.00259630661143018	-1.46656568345073	-0.00250312627476833	0.000100141474467543	1.00039302379079
53053.8472251227	0.147769301652666	0.147763658424268	1.25334060082926e-06	-6.33207521070903	-3.79696819652934e-05	0.00684172594611612	-3.36476155033001	0.00223896839984852	0.000229541364017006	1.00053523233451
-50682.8011534504	-0.141160954243651	-0.141155552862192	8.37134411836756e-07	4.61585117239378	-6.66214115444048e-06	-0.00472103016573661	1.97692328821162	-0.00182983097454986	0.000168016928074499	1.00047426125412
-111825.140319525	-0.311463327036434	-0.311452346496751	5.58251366716706e-06	-33.1711659958587	4.38975826478474e-05	-0.00637743332066892	21.9748889743091	-0.00472530212987418	0.000230131460246773	1.00051233154701
-60672.7479035515	-0.168988975379038	-0.16898256612667	1.55263967068794e-06	-24.0114862770133	1.39664251061655e-05	0.0021961312250689	7.41377896177753	-0.00249200473422822	0.000217430009757841	1.00052101143944
-67414.7874298509	-0.187786266058086	-0.187779193045607	3.70211525942626e-06	-12.8988410800501	5.62265540603921e-05	-0.0107338393216081	18.6480013265409	-0.0038480313837855	0.000419758922836457	1.00072143465197
-147181.907714128	-0.409957094328278	-0.409943778651533	1.28672544500218e-05	-36.878390634889	-0.00010060943218834	-0.0128249358966875	33.3305553098848	-0.00717395806783913	0.000306151285807851	1.00056620789008
29042.449721855	0.0808867714551323	0.0808836341413394	2.01632214391772e-07	-1.33036617556266	-1.84195681173001e-05	0.00174943651901803	-0.245208343067331	0.000898034684150151	0.000123256938280594	1.00043365645881
-287871.560430971	-0.802130418309426	-0.802119250765332	0.000169526697338236	33.6124689547544	-0.0013081832200832	-0.0190186940370303	11.6149690866204	-0.0260401211171927	0.00105281157159938	1.00116542435868
-89848.2567001543	-0.250251455779056	-0.250242297322743	3.56715800269647e-06	-26.7813010048383	3.10151127260454e-05	-0.00495595175531074	17.5429693191996	-0.003777246040598	0.000227787650065792	1.0005207306093
-112716.907034433	-0.31394832059451	-0.313937271495642	5.85746286445474e-06	-32.8398343006224	5.52111331534584e-05	-0.00710387651410956	22.6373302231995	-0.00484026882582005	0.000237656655751669	1.00051937672722
-107228.752925567	-0.298658024619699	-0.298647404432665	4.66726548159842e-06	-36.5376217666619	4.71226506587759e-05	-0.00181307191285535	17.5758912956906	-0.00432061734221609	0.000209258559029932	1.00049388496281
-117421.150949662	-0.327045849678604	-0.327034446817372	5.51984605521534e-06	-43.7904627056565	2.79100540179344e-05	0.00177098193775689	16.3422502897143	-0.00469870669410146	0.000206385903633694	1.00048545983688
